Parents,Has_nurs,Form,Children,Housing,Finance,Social,Health,Class
great_pret,less_proper,completed,three,critical,convenient,problematic,recommended,spec_prior
great_pret,less_proper,completed,three,critical,convenient,problematic,priority,spec_prior
great_pret,less_proper,completed,three,critical,convenient,problematic,not_recom,not_recom
great_pret,less_proper,completed,three,critical,inconv,nonprob,recommended,priority
great_pret,less_proper,completed,three,critical,inconv,nonprob,priority,spec_prior
great_pret,less_proper,completed,three,critical,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,completed,three,critical,inconv,slightly_prob,recommended,priority
great_pret,less_proper,completed,three,critical,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,completed,three,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,completed,three,critical,inconv,problematic,recommended,spec_prior
great_pret,less_proper,completed,three,critical,inconv,problematic,priority,spec_prior
great_pret,less_proper,completed,three,critical,inconv,problematic,not_recom,not_recom
great_pret,less_proper,completed,more,convenient,convenient,nonprob,recommended,priority
great_pret,less_proper,completed,more,convenient,convenient,nonprob,priority,priority
great_pret,less_proper,completed,more,convenient,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,completed,more,convenient,convenient,slightly_prob,recommended,priority
great_pret,less_proper,completed,more,convenient,convenient,slightly_prob,priority,priority
great_pret,less_proper,completed,more,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,completed,more,convenient,convenient,problematic,recommended,priority
great_pret,less_proper,completed,more,convenient,convenient,problematic,priority,priority
great_pret,less_proper,completed,more,convenient,convenient,problematic,not_recom,not_recom
great_pret,less_proper,completed,more,convenient,inconv,nonprob,recommended,priority
great_pret,less_proper,completed,more,convenient,inconv,nonprob,priority,spec_prior
great_pret,less_proper,completed,more,convenient,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,completed,more,convenient,inconv,slightly_prob,recommended,priority
great_pret,less_proper,completed,more,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,completed,more,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,completed,more,convenient,inconv,problematic,recommended,spec_prior
great_pret,less_proper,completed,more,convenient,inconv,problematic,priority,spec_prior
great_pret,less_proper,completed,more,convenient,inconv,problematic,not_recom,not_recom
great_pret,less_proper,completed,more,less_conv,convenient,nonprob,recommended,priority
great_pret,less_proper,completed,more,less_conv,convenient,nonprob,priority,spec_prior
great_pret,less_proper,completed,more,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,completed,more,less_conv,convenient,slightly_prob,recommended,priority
great_pret,less_proper,completed,more,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,completed,more,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,completed,more,less_conv,convenient,problematic,recommended,spec_prior
great_pret,less_proper,completed,more,less_conv,convenient,problematic,priority,spec_prior
great_pret,less_proper,completed,more,less_conv,convenient,problematic,not_recom,not_recom
great_pret,less_proper,completed,more,less_conv,inconv,nonprob,recommended,priority
great_pret,less_proper,completed,more,less_conv,inconv,nonprob,priority,spec_prior
great_pret,less_proper,completed,more,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,completed,more,less_conv,inconv,slightly_prob,recommended,priority
great_pret,less_proper,completed,more,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,completed,more,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,completed,more,less_conv,inconv,problematic,recommended,spec_prior
great_pret,less_proper,completed,more,less_conv,inconv,problematic,priority,spec_prior
great_pret,less_proper,completed,more,less_conv,inconv,problematic,not_recom,not_recom
great_pret,less_proper,completed,more,critical,convenient,nonprob,recommended,priority
great_pret,less_proper,completed,more,critical,convenient,nonprob,priority,spec_prior
great_pret,less_proper,completed,more,critical,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,completed,more,critical,convenient,slightly_prob,recommended,priority
great_pret,less_proper,completed,more,critical,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,completed,more,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,completed,more,critical,convenient,problematic,recommended,spec_prior
great_pret,less_proper,completed,more,critical,convenient,problematic,priority,spec_prior
great_pret,less_proper,completed,more,critical,convenient,problematic,not_recom,not_recom
great_pret,less_proper,completed,more,critical,inconv,nonprob,recommended,priority
great_pret,less_proper,completed,more,critical,inconv,nonprob,priority,spec_prior
great_pret,less_proper,completed,more,critical,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,completed,more,critical,inconv,slightly_prob,recommended,priority
great_pret,less_proper,completed,more,critical,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,completed,more,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,completed,more,critical,inconv,problematic,recommended,spec_prior
great_pret,less_proper,completed,more,critical,inconv,problematic,priority,spec_prior
great_pret,less_proper,completed,more,critical,inconv,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,one,convenient,convenient,nonprob,recommended,priority
great_pret,less_proper,incomplete,one,convenient,convenient,nonprob,priority,priority
great_pret,less_proper,incomplete,one,convenient,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,one,convenient,convenient,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,one,convenient,convenient,slightly_prob,priority,priority
great_pret,less_proper,incomplete,one,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,one,convenient,convenient,problematic,recommended,priority
great_pret,less_proper,incomplete,one,convenient,convenient,problematic,priority,priority
great_pret,less_proper,incomplete,one,convenient,convenient,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,one,convenient,inconv,nonprob,recommended,priority
great_pret,less_proper,incomplete,one,convenient,inconv,nonprob,priority,priority
great_pret,less_proper,incomplete,one,convenient,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,one,convenient,inconv,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,one,convenient,inconv,slightly_prob,priority,priority
great_pret,less_proper,incomplete,one,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,one,convenient,inconv,problematic,recommended,priority
great_pret,less_proper,incomplete,one,convenient,inconv,problematic,priority,priority
great_pret,less_proper,incomplete,one,convenient,inconv,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,one,less_conv,convenient,nonprob,recommended,priority
great_pret,less_proper,incomplete,one,less_conv,convenient,nonprob,priority,priority
great_pret,less_proper,incomplete,one,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,one,less_conv,convenient,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,one,less_conv,convenient,slightly_prob,priority,priority
great_pret,less_proper,incomplete,one,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,one,less_conv,convenient,problematic,recommended,priority
great_pret,less_proper,incomplete,one,less_conv,convenient,problematic,priority,priority
great_pret,less_proper,incomplete,one,less_conv,convenient,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,one,less_conv,inconv,nonprob,recommended,priority
great_pret,less_proper,incomplete,one,less_conv,inconv,nonprob,priority,priority
great_pret,less_proper,incomplete,one,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,one,less_conv,inconv,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,one,less_conv,inconv,slightly_prob,priority,priority
great_pret,less_proper,incomplete,one,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,one,less_conv,inconv,problematic,recommended,priority
great_pret,less_proper,incomplete,one,less_conv,inconv,problematic,priority,priority
great_pret,less_proper,incomplete,one,less_conv,inconv,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,one,critical,convenient,nonprob,recommended,priority
great_pret,less_proper,incomplete,one,critical,convenient,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,one,critical,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,one,critical,convenient,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,one,critical,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,one,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,one,critical,convenient,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,one,critical,convenient,problematic,priority,spec_prior
great_pret,less_proper,incomplete,one,critical,convenient,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,one,critical,inconv,nonprob,recommended,priority
great_pret,less_proper,incomplete,one,critical,inconv,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,one,critical,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,one,critical,inconv,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,one,critical,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,one,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,one,critical,inconv,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,one,critical,inconv,problematic,priority,spec_prior
great_pret,less_proper,incomplete,one,critical,inconv,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,two,convenient,convenient,nonprob,recommended,priority
great_pret,less_proper,incomplete,two,convenient,convenient,nonprob,priority,priority
great_pret,less_proper,incomplete,two,convenient,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,two,convenient,convenient,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,two,convenient,convenient,slightly_prob,priority,priority
great_pret,less_proper,incomplete,two,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,two,convenient,convenient,problematic,recommended,priority
great_pret,less_proper,incomplete,two,convenient,convenient,problematic,priority,priority
great_pret,less_proper,incomplete,two,convenient,convenient,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,two,convenient,inconv,nonprob,recommended,priority
great_pret,less_proper,incomplete,two,convenient,inconv,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,two,convenient,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,two,convenient,inconv,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,two,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,two,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,two,convenient,inconv,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,two,convenient,inconv,problematic,priority,spec_prior
great_pret,less_proper,incomplete,two,convenient,inconv,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,two,less_conv,convenient,nonprob,recommended,priority
great_pret,less_proper,incomplete,two,less_conv,convenient,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,two,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,two,less_conv,convenient,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,two,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,two,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,two,less_conv,convenient,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,two,less_conv,convenient,problematic,priority,spec_prior
great_pret,less_proper,incomplete,two,less_conv,convenient,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,two,less_conv,inconv,nonprob,recommended,priority
great_pret,less_proper,incomplete,two,less_conv,inconv,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,two,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,two,less_conv,inconv,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,two,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,two,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,two,less_conv,inconv,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,two,less_conv,inconv,problematic,priority,spec_prior
great_pret,less_proper,incomplete,two,less_conv,inconv,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,two,critical,convenient,nonprob,recommended,priority
great_pret,less_proper,incomplete,two,critical,convenient,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,two,critical,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,two,critical,convenient,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,two,critical,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,two,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,two,critical,convenient,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,two,critical,convenient,problematic,priority,spec_prior
great_pret,less_proper,incomplete,two,critical,convenient,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,two,critical,inconv,nonprob,recommended,priority
great_pret,less_proper,incomplete,two,critical,inconv,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,two,critical,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,two,critical,inconv,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,two,critical,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,two,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,two,critical,inconv,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,two,critical,inconv,problematic,priority,spec_prior
great_pret,less_proper,incomplete,two,critical,inconv,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,three,convenient,convenient,nonprob,recommended,priority
great_pret,less_proper,incomplete,three,convenient,convenient,nonprob,priority,priority
great_pret,less_proper,incomplete,three,convenient,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,three,convenient,convenient,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,three,convenient,convenient,slightly_prob,priority,priority
great_pret,less_proper,incomplete,three,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,three,convenient,convenient,problematic,recommended,priority
great_pret,less_proper,incomplete,three,convenient,convenient,problematic,priority,priority
great_pret,less_proper,incomplete,three,convenient,convenient,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,three,convenient,inconv,nonprob,recommended,priority
great_pret,less_proper,incomplete,three,convenient,inconv,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,three,convenient,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,three,convenient,inconv,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,three,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,three,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,three,convenient,inconv,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,three,convenient,inconv,problematic,priority,spec_prior
great_pret,less_proper,incomplete,three,convenient,inconv,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,three,less_conv,convenient,nonprob,recommended,priority
great_pret,less_proper,incomplete,three,less_conv,convenient,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,three,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,three,less_conv,convenient,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,three,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,three,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,three,less_conv,convenient,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,three,less_conv,convenient,problematic,priority,spec_prior
great_pret,less_proper,incomplete,three,less_conv,convenient,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,three,less_conv,inconv,nonprob,recommended,priority
great_pret,less_proper,incomplete,three,less_conv,inconv,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,three,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,three,less_conv,inconv,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,three,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,three,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,three,less_conv,inconv,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,three,less_conv,inconv,problematic,priority,spec_prior
great_pret,less_proper,incomplete,three,less_conv,inconv,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,three,critical,convenient,nonprob,recommended,priority
great_pret,less_proper,incomplete,three,critical,convenient,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,three,critical,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,three,critical,convenient,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,three,critical,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,three,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,three,critical,convenient,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,three,critical,convenient,problematic,priority,spec_prior
great_pret,less_proper,incomplete,three,critical,convenient,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,three,critical,inconv,nonprob,recommended,priority
great_pret,less_proper,incomplete,three,critical,inconv,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,three,critical,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,three,critical,inconv,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,three,critical,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,three,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,three,critical,inconv,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,three,critical,inconv,problematic,priority,spec_prior
great_pret,less_proper,incomplete,three,critical,inconv,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,more,convenient,convenient,nonprob,recommended,priority
great_pret,less_proper,incomplete,more,convenient,convenient,nonprob,priority,priority
great_pret,less_proper,incomplete,more,convenient,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,more,convenient,convenient,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,more,convenient,convenient,slightly_prob,priority,priority
great_pret,less_proper,incomplete,more,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,more,convenient,convenient,problematic,recommended,priority
great_pret,less_proper,incomplete,more,convenient,convenient,problematic,priority,priority
great_pret,less_proper,incomplete,more,convenient,convenient,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,more,convenient,inconv,nonprob,recommended,priority
great_pret,less_proper,incomplete,more,convenient,inconv,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,more,convenient,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,more,convenient,inconv,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,more,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,more,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,more,convenient,inconv,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,more,convenient,inconv,problematic,priority,spec_prior
great_pret,less_proper,incomplete,more,convenient,inconv,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,more,less_conv,convenient,nonprob,recommended,priority
great_pret,less_proper,incomplete,more,less_conv,convenient,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,more,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,more,less_conv,convenient,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,more,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,more,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,more,less_conv,convenient,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,more,less_conv,convenient,problematic,priority,spec_prior
great_pret,less_proper,incomplete,more,less_conv,convenient,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,more,less_conv,inconv,nonprob,recommended,priority
great_pret,less_proper,incomplete,more,less_conv,inconv,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,more,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,more,less_conv,inconv,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,more,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,more,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,more,less_conv,inconv,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,more,less_conv,inconv,problematic,priority,spec_prior
great_pret,less_proper,incomplete,more,less_conv,inconv,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,more,critical,convenient,nonprob,recommended,priority
great_pret,less_proper,incomplete,more,critical,convenient,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,more,critical,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,more,critical,convenient,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,more,critical,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,more,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,more,critical,convenient,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,more,critical,convenient,problematic,priority,spec_prior
great_pret,less_proper,incomplete,more,critical,convenient,problematic,not_recom,not_recom
great_pret,less_proper,incomplete,more,critical,inconv,nonprob,recommended,priority
great_pret,less_proper,incomplete,more,critical,inconv,nonprob,priority,spec_prior
great_pret,less_proper,incomplete,more,critical,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,incomplete,more,critical,inconv,slightly_prob,recommended,priority
great_pret,less_proper,incomplete,more,critical,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,incomplete,more,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,incomplete,more,critical,inconv,problematic,recommended,spec_prior
great_pret,less_proper,incomplete,more,critical,inconv,problematic,priority,spec_prior
great_pret,less_proper,incomplete,more,critical,inconv,problematic,not_recom,not_recom
great_pret,less_proper,foster,one,convenient,convenient,nonprob,recommended,priority
great_pret,less_proper,foster,one,convenient,convenient,nonprob,priority,priority
great_pret,less_proper,foster,one,convenient,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,foster,one,convenient,convenient,slightly_prob,recommended,priority
great_pret,less_proper,foster,one,convenient,convenient,slightly_prob,priority,priority
great_pret,less_proper,foster,one,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,one,convenient,convenient,problematic,recommended,priority
great_pret,less_proper,foster,one,convenient,convenient,problematic,priority,priority
great_pret,less_proper,foster,one,convenient,convenient,problematic,not_recom,not_recom
great_pret,less_proper,foster,one,convenient,inconv,nonprob,recommended,priority
great_pret,less_proper,foster,one,convenient,inconv,nonprob,priority,spec_prior
great_pret,less_proper,foster,one,convenient,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,foster,one,convenient,inconv,slightly_prob,recommended,priority
great_pret,less_proper,foster,one,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,one,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,one,convenient,inconv,problematic,recommended,spec_prior
great_pret,less_proper,foster,one,convenient,inconv,problematic,priority,spec_prior
great_pret,less_proper,foster,one,convenient,inconv,problematic,not_recom,not_recom
great_pret,less_proper,foster,one,less_conv,convenient,nonprob,recommended,priority
great_pret,less_proper,foster,one,less_conv,convenient,nonprob,priority,spec_prior
great_pret,less_proper,foster,one,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,foster,one,less_conv,convenient,slightly_prob,recommended,priority
great_pret,less_proper,foster,one,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,one,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,one,less_conv,convenient,problematic,recommended,spec_prior
great_pret,less_proper,foster,one,less_conv,convenient,problematic,priority,spec_prior
great_pret,less_proper,foster,one,less_conv,convenient,problematic,not_recom,not_recom
great_pret,less_proper,foster,one,less_conv,inconv,nonprob,recommended,priority
great_pret,less_proper,foster,one,less_conv,inconv,nonprob,priority,spec_prior
great_pret,less_proper,foster,one,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,foster,one,less_conv,inconv,slightly_prob,recommended,priority
great_pret,less_proper,foster,one,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,one,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,one,less_conv,inconv,problematic,recommended,spec_prior
great_pret,less_proper,foster,one,less_conv,inconv,problematic,priority,spec_prior
great_pret,less_proper,foster,one,less_conv,inconv,problematic,not_recom,not_recom
great_pret,less_proper,foster,one,critical,convenient,nonprob,recommended,priority
great_pret,less_proper,foster,one,critical,convenient,nonprob,priority,spec_prior
great_pret,less_proper,foster,one,critical,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,foster,one,critical,convenient,slightly_prob,recommended,priority
great_pret,less_proper,foster,one,critical,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,one,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,one,critical,convenient,problematic,recommended,spec_prior
great_pret,less_proper,foster,one,critical,convenient,problematic,priority,spec_prior
great_pret,less_proper,foster,one,critical,convenient,problematic,not_recom,not_recom
great_pret,less_proper,foster,one,critical,inconv,nonprob,recommended,priority
great_pret,less_proper,foster,one,critical,inconv,nonprob,priority,spec_prior
great_pret,less_proper,foster,one,critical,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,foster,one,critical,inconv,slightly_prob,recommended,priority
great_pret,less_proper,foster,one,critical,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,one,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,one,critical,inconv,problematic,recommended,spec_prior
great_pret,less_proper,foster,one,critical,inconv,problematic,priority,spec_prior
great_pret,less_proper,foster,one,critical,inconv,problematic,not_recom,not_recom
great_pret,less_proper,foster,two,convenient,convenient,nonprob,recommended,priority
great_pret,less_proper,foster,two,convenient,convenient,nonprob,priority,priority
great_pret,less_proper,foster,two,convenient,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,foster,two,convenient,convenient,slightly_prob,recommended,priority
great_pret,less_proper,foster,two,convenient,convenient,slightly_prob,priority,priority
great_pret,less_proper,foster,two,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,two,convenient,convenient,problematic,recommended,priority
great_pret,less_proper,foster,two,convenient,convenient,problematic,priority,priority
great_pret,less_proper,foster,two,convenient,convenient,problematic,not_recom,not_recom
great_pret,less_proper,foster,two,convenient,inconv,nonprob,recommended,priority
great_pret,less_proper,foster,two,convenient,inconv,nonprob,priority,spec_prior
great_pret,less_proper,foster,two,convenient,inconv,nonprob,not_recom,not_recom
great_pret,less_proper,foster,two,convenient,inconv,slightly_prob,recommended,priority
great_pret,less_proper,foster,two,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,two,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,two,convenient,inconv,problematic,recommended,spec_prior
great_pret,less_proper,foster,two,convenient,inconv,problematic,priority,spec_prior
great_pret,less_proper,foster,two,convenient,inconv,problematic,not_recom,not_recom
great_pret,less_proper,foster,two,less_conv,convenient,nonprob,recommended,priority
great_pret,less_proper,foster,two,less_conv,convenient,nonprob,priority,spec_prior
great_pret,less_proper,foster,two,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,less_proper,foster,two,less_conv,convenient,slightly_prob,recommended,priority
great_pret,less_proper,foster,two,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,less_proper,foster,two,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,less_proper,foster,two,less_conv,convenient,problematic,recommended,spec_prior
great_pret,less_proper,foster,two,less_conv,convenient,problematic,priority,spec_prior
great_pret,less_proper,foster,two,less_conv,convenient,problematic,not_recom,not_recom
great_pret,less_proper,foster,two,less_conv,inconv,nonprob,recommended,priority
great_pret,less_proper,foster,two,less_conv,inconv,nonprob,priority,spec_prior
